"#",Jurisdiction,Kind,Display Key,Lens ID,Publication Date,Publication Year,Application Number,Application Date,Priority Numbers,Earliest Priority Date,Title,Abstract,Applicants,Inventors,Owners,URL,Document Type,Has Full Text,Cites Patent Count,Cited by Patent Count,Simple Family Size,Extended Family Size,Sequence Count,CPC Classifications,IPCR Classifications,US Classifications,NPL Citation Count,NPL Resolved Citation Count,NPL Resolved Lens ID(s),NPL Resolved External ID(s),NPL Citations,Legal Status
14,CA,C,CA 2619092 C,156-119-525-458-547,2015-05-19,2015,CA 2619092 A,2008-01-29,CA 2619092 A,2008-01-29,METHOD OF AND SYSTEM FOR SUPPORT OF USER DEVICES ROAMING BETWEEN ROUTING REALMS BY A SINGLE NETWORK SERVER,"A network server provisioning at least one Local Area Network (LAN) comprising a client entry store, a packet driver module, a Dynamic Host Configuration Protocol (DHCP) request handler. The LAN has one or more routing realms. The client entry store stores records representing a user device connecting to the LAN provisioned by the network server as a roaming visitor of the LAN to gain temporal access to an outside network through the LAN, and records representing one or more routing realm top-level devices provided on a top level of each routing realm of the LAN. The packet driver module inspects packets arriving from and directed to the user device, and interacts with the client entry store to process the packets. The DHCP request handler examines address data in DHCP packets received from the user device and the records in the client entry store. At least one of the packet driver module and the DHCP request handler detects roaming between routing realms by the user device based on the data of the packets and the records in the client entry store, and assigns a new Internet Protocol (IP) address to the user device when roaming by the user device is detected.",SOLUTIONINC LTD,SMALL KEITH MACPHERSON;;FEILD CHARLES ARTHUR TAYLOR;;CURRIE JAMES RANDOLPH,,https://lens.org/156-119-525-458-547,Granted Patent,no,0,0,5,5,0,H04L12/462;;H04L12/4641;;H04L45/42;;H04L61/2514;;H04W8/26;;H04L61/5084;;H04L61/5014;;H04L12/462;;H04W8/26;;H04L45/42;;H04L61/2514;;H04L12/4641;;H04L61/5014;;H04L61/5084,H04W8/26;;H04W8/02,,0,0,,,,ACTIVE
15,DE,B,DE 1235146 B,043-189-639-844-696,1967-02-23,1967,DE U0003954 A,1956-06-14,DE U0003954 A,1956-06-14,Schutzeinrichtung gegen Flammen und andere Hitzequellen als Koerperschutz fuer Personen,,UNION CARBIDE CORP,JUN THEOPHILUS AGRICOLA FEILD;;DUGGAN JAMES JOSEPH;;POSTEN DAVID JOHN,,https://lens.org/043-189-639-844-696,Patent Application,no,2,0,1,1,0,A62B17/003,A62B17/00,,0,0,,,,DISCONTINUED
16,US,A,US 2761515 A,161-358-062-897-445,1956-09-04,1956,US 50515655 A,1955-05-02,US 50515655 A,1955-05-02,Process and apparatus for fire protection,,UNION CARBIDE & CARBON CORP,FEILD JR THEOPHILUS A;;DUGGAN JAMES J;;POSTEN DAVID J,,https://lens.org/161-358-062-897-445,Granted Patent,no,3,9,1,1,0,A62B17/003;;A62B17/003,A62B17/00,,0,0,,,,EXPIRED
17,CA,A1,CA 2834565 A1,047-060-374-732-119,2015-05-28,2015,CA 2834565 A,2013-11-28,CA 2834565 A,2013-11-28,"VBN SERVER CLUSTERING SYSTEM, METHOD OF VBN SERVER CLUSTERING, AND VBN SERVER FOR CLUSTERING",,SOLUTIONINC LTD,SMALL KEITH MACPHERSON;;FEILD CHUCK ARTHUR TAYLOR;;CURRIE JAMES RANDOLPH,,https://lens.org/047-060-374-732-119,Patent Application,no,0,1,5,5,0,H04L12/16;;H04L41/085;;H04L41/0816;;H04L41/082;;H04L43/0817;;H04L41/0654;;H04L41/0893;;H04L61/103;;G06F16/23;;G06F16/27;;H04L61/5061;;H04L61/5014;;H04L67/1001;;G06F16/23;;G06F16/27;;H04L12/16;;H04L41/085;;H04L41/0816;;H04L41/082;;H04L43/0817;;H04L41/0654;;H04L41/0893;;H04L61/103;;H04L67/01;;H04L61/5014;;H04L67/1001;;H04L61/5061;;H04L2101/622;;H04L43/028,H04L47/80;;H04W28/08;;H04W40/00,,0,0,,,,ACTIVE
18,WO,A1,WO 2009/094764 A1,159-500-174-262-834,2009-08-06,2009,CA 2009000093 W,2009-01-28,CA 2619092 A,2008-01-29,METHOD OF AND SYSTEM FOR SUPPORT OF USER DEVICES ROAMING BETWEEN ROUTING REALMS BY A SINGLE NETWORK SERVER,"A network server provisioning at least one Local Area Network (LAN) comprising a client entry store, a packet driver module, a Dynamic Host Configuration Protocol (DHCP) request handler. The LAN has one or more routing realms. The client entry store stores records representing a user device connecting to the LAN provisioned by the network server as a roaming visitor of the LAN to gain temporal access to an outside network through the LAN, and records representing one or more routing realm top-level devices provided on a top level of each routing realm of the LAN. The packet driver module inspects packets arriving from and directed to the user device, and interacts with the client entry store to process the packets. The DHCP request handler examines address data in DHCP packets received from the user device and the records in the client entry store. At least one of the packet driver module and the DHCP request handler detects roaming between routing realms by the user device based on the data of the packets and the records in the client entry store, and assigns a new Internet Protocol (IP) address to the user device when roaming by the user device is detected.",SOLUTIONINC LTD;;SMALL KEITH MACPHERSON;;FEILD CHARLES ARTHUR TAYLOR;;CURRIE JAMES RANDOLPH,SMALL KEITH MACPHERSON;;FEILD CHARLES ARTHUR TAYLOR;;CURRIE JAMES RANDOLPH,,https://lens.org/159-500-174-262-834,Patent Application,yes,4,2,5,5,0,H04L12/462;;H04L12/4641;;H04L45/42;;H04L61/2514;;H04W8/26;;H04L61/5084;;H04L61/5014;;H04L12/462;;H04W8/26;;H04L45/42;;H04L61/2514;;H04L12/4641;;H04L61/5014;;H04L61/5084,H04W8/26;;H04W8/02,,0,0,,,,PENDING
19,WO,A1,WO 2015/077889 A1,064-718-481-148-30X,2015-06-04,2015,CA 2014051138 W,2014-11-27,CA 2834565 A,2013-11-28,"VBN SERVER CLUSTERING SYSTEM, METHOD OF VBN SERVER CLUSTERING, AND VBN SERVER FOR CLUSTERING","A visitor based network (VBN) server clustering system comprises a cluster of VBN servers for servicing a single local area network (LAN). Each VBN server comprises a client device data store for creating and maintaining device state records of user devices connected to the LAN, an interface for data communication with the user devices through the LAN, and a network traffic processing unit for processing network traffic from and to the user devices using the device state records in the client device data store. The VBN server further comprises a clustering manager for implementing clustering of the VBN servers by filtering the network traffic from and to the one or more user devices based on the configuration settings of the VBN servers and the device state records so as to allow the network traffic processing unit to process only a filtered portion of the network traffic. The filtering of the network traffic partitions the network traffic so that each user device is processed by a single one of the VBN servers within the cluster at a given time.",SOLUTIONINC LTD,SMALL KEITH MACPHERSON;;FEILD CHUCK ARTHUR TAYLOR;;CURRIE JAMES RANDOLPH,,https://lens.org/064-718-481-148-30X,Patent Application,yes,2,0,5,5,0,H04L12/16;;H04L41/085;;H04L41/0816;;H04L41/082;;H04L43/0817;;H04L41/0654;;H04L41/0893;;H04L61/103;;G06F16/23;;G06F16/27;;H04L61/5061;;H04L61/5014;;H04L67/1001;;G06F16/23;;G06F16/27;;H04L12/16;;H04L41/085;;H04L41/0816;;H04L41/082;;H04L43/0817;;H04L41/0654;;H04L41/0893;;H04L61/103;;H04L67/01;;H04L61/5014;;H04L67/1001;;H04L61/5061;;H04L2101/622;;H04L43/028,H04L47/80;;H04L12/16,,0,0,,,,PENDING
20,US,A1,US 2011/0023093 A1,106-116-840-066-677,2011-01-27,2011,US 83753810 A,2010-07-16,CA 2672642 A,2009-07-17,"Remote Roaming Controlling System, Visitor Based Network Server, and Method of Controlling Remote Roaming of User Devices","An authorization assisting device sends to the VBN server an authorization request for access to the WAN by a requesting user device. A registration driver has a set of assignable IP address ranges for multiple routing realms, and assigns an IP address to a user device from a relevant IP address range depending on a routing realm from which communication from the user device is received. The assignable IP address ranges include one or more authorization address ranges from which the registration driver assigns an IP address to a user device whose authorization request is received from the authorization assisting device. An authorization module processes the authorization request to generate an authorization response granting or denying access to the WAN by the requesting user device based on registration data in a registration data store and the information in the authorization request.",SMALL KEITH MACPHERSON;;FEILD CHARLES ARTHUR TAYLOR;;CURRIE JAMES RANDOLPH,SMALL KEITH MACPHERSON;;FEILD CHARLES ARTHUR TAYLOR;;CURRIE JAMES RANDOLPH,SOLUTIONINC LIMITED (2010-09-20),https://lens.org/106-116-840-066-677,Patent Application,yes,20,15,4,4,0,H04L45/04;;H04L61/2514;;H04L63/0876;;H04L63/10;;H04W12/08;;H04W48/02;;H04L61/5014;;H04L61/5061;;H04L61/5084;;H04L63/10;;H04W12/08;;H04L61/2514;;H04L63/0876;;H04W48/02;;H04L45/04;;H04L61/5061;;H04L61/5084;;H04L61/5014,G06F15/173,726/4;;709/225,0,0,,,,ACTIVE
21,US,A1,US 2009/0193103 A1,135-388-954-302-288,2009-07-30,2009,US 14558108 A,2008-06-25,CA 2619092 A,2008-01-29,Method of and System for Support of User Devices Roaming Between Routing Realms by a Single Network Server,"A network server provisioning at least one Local Area Network (LAN) comprising a client entry store, a packet driver module, a Dynamic Host Configuration Protocol (DHCP) request handler. The LAN has one or more routing realms. The client entry store stores records representing a user device connecting to the LAN provisioned by the network server as a roaming visitor of the LAN to gain temporal access to an outside network through the LAN, and records representing one or more routing realm top-level devices provided on a top level of each routing realm of the LAN. The packet driver module inspects packets arriving from and directed to the user device, and interacts with the client entry store to process the packets. The DHCP request handler examines address data in DHCP packets received from the user device and the records in the client entry store. At least one of the packet driver module and the DHCP request handler detects roaming between routing realms by the user device based on the data of the packets and the records in the client entry store, and assigns a new Internet Protocol (IP) address to the user device when roaming by the user device is detected.",SMALL KEITH M;;FEILD CHARLES A T;;CURRIE JAMES R,SMALL KEITH M;;FEILD CHARLES A T;;CURRIE JAMES R,SOLUTIONINC LIMITED (2008-05-27),https://lens.org/135-388-954-302-288,Patent Application,yes,36,84,5,5,0,H04L12/462;;H04L12/4641;;H04L45/42;;H04L61/2514;;H04W8/26;;H04L61/5084;;H04L61/5014;;H04L12/462;;H04W8/26;;H04L45/42;;H04L61/2514;;H04L12/4641;;H04L61/5014;;H04L61/5084,H04W8/02;;G06F15/177;;H04W8/26,709/221,0,0,,,,ACTIVE
22,US,B2,US 10194002 B2,198-860-285-732-687,2019-01-29,2019,US 201415039835 A,2014-11-27,CA 2834565 A;;CA 2014051138 W,2013-11-28,"VBN server clustering system, method of VBN server clustering, and VBN server for clustering","A visitor based network (VBN) server clustering system comprises a cluster of VBN servers for servicing a single local area network (LAN). Each VBN server comprises a client device data store for creating and maintaining device state records of user devices connected to the LAN, an interface for data communication with the user devices through the LAN, and a network traffic processing unit for processing network traffic from and to the user devices using the device state records in the client device data store. The VBN server further comprises a clustering manager for implementing clustering of the VBN servers by filtering the network traffic from and to the one or more user devices based on the configuration settings of the VBN servers and the device state records so as to allow the network traffic processing unit to process only a filtered portion of the network traffic. The filtering of the network traffic partitions the network traffic so that each user device is processed by a single one of the VBN servers within the cluster at a given time.",SOLUTIONINC LTD,SMALL KEITH MACPHERSON;;FEILD CHARLES ARTHUR TAYLOR;;CURRIE JAMES RANDOLPH,SOLUTIONINC LIMITED (2016-05-27),https://lens.org/198-860-285-732-687,Granted Patent,yes,30,1,5,5,0,H04L12/16;;H04L41/085;;H04L41/0816;;H04L41/082;;H04L43/0817;;H04L41/0654;;H04L41/0893;;H04L61/103;;G06F16/23;;G06F16/27;;H04L61/5061;;H04L61/5014;;H04L67/1001;;G06F16/23;;G06F16/27;;H04L12/16;;H04L41/085;;H04L41/0816;;H04L41/082;;H04L43/0817;;H04L41/0654;;H04L41/0893;;H04L61/103;;H04L67/01;;H04L61/5014;;H04L67/1001;;H04L61/5061;;H04L2101/622;;H04L43/028,H04L47/80;;H04L12/16,,1,0,,,"PCT International Search Report dated Feb. 12, 2015 in related PCT Application No. PCT/CA2014/051138.",ACTIVE
23,US,A1,US 2002/0073023 A1,110-580-908-480-30X,2002-06-13,2002,US 1652101 A,2001-12-07,US 1652101 A;;US 25437600 P,2000-12-08,Method and system for interactively delivering business chamber resources via a remote computer network,"
   A method and system in a remote computer network for interactively delivering business chamber resources to business chamber customers via a web-based portal, wherein the remote computer network has at least one client connectable to one or more servers. A list of particularized supplier data is generated, in response to a particular user input, wherein the particularized supplier data is accessible via the web-based portal. In addition, interactive training data is displayed within the web-based portal, in response to a particular user input. Additionally banking and lending data is compiled that is tailored to a particular user, in response to a particular user input, wherein the compiled banking and lending data is accessible via the web-based portal. Finally, online business chamber management tools are displayed within the web-based portal dedicated to enhance business chamber management, communication and productivity. Four modules are provided to implement the method and system of the present invention, including a procurement module, an access-to-capital module, a training module, and a chamber management modules. 
",CASTRO GARRY;;FRANCO ED;;ACOSTA ARCILIA;;FEILD JAMES W.;;RUZO ANDRES,CASTRO GARRY;;FRANCO ED;;ACOSTA ARCILIA;;FEILD JAMES W;;RUZO ANDRES,,https://lens.org/110-580-908-480-30X,Patent Application,yes,4,21,1,1,0,G06Q30/02;;G06Q40/03;;G06Q30/02;;G06Q40/03,G06Q30/02,705/38,0,0,,,,DISCONTINUED
24,US,A1,US 2002/0055128 A1,077-170-049-627-601,2002-05-09,2002,US 76909701 A,2001-01-25,US 76909701 A;;US 20880998 A;;US 15680098 A,1998-09-17,Polynucleotide and polypeptide sequences encoding rat mdr1a and screening methods thereof,"
   Rat mdr1a polypeptides and polynucleotides and method for producing such polypeptides by recombinant techniques are disclosed. Also disclosed are methods for screening for compounds which either agonize or antagonize rat mdr1a. Further disclosed is method for performing a selection screen, whereby compounds are discovered that neither agonize nor antagonize rat mdr1a. 
",BRUN KIMBERLY ANNE;;CHENERY RICHARD JAMES;;ELLENS HARMA;;FEILD JOHN ANTHONY;;YUE LIN,BRUN KIMBERLY ANNE;;CHENERY RICHARD JAMES;;ELLENS HARMA;;FEILD JOHN ANTHONY;;YUE LIN,,https://lens.org/077-170-049-627-601,Patent Application,yes,0,0,6,6,4,C07K14/705;;C07K14/705,C07K14/47;;C07K14/705;;C12N1/15;;C12N1/19;;C12N1/21;;G01N33/50;;C12N5/10;;C12N15/09;;C12N15/12;;C12P21/02;;C12Q1/02;;G01N33/15;;G01N33/53;;G01N33/68,435/7.21;;435/183;;435/69.1;;435/325;;435/320.1;;536/23.2,0,0,,,,DISCONTINUED
25,US,A1,US 2017/0374692 A1,161-219-200-751-410,2017-12-28,2017,US 201615191291 A,2016-06-23,US 201615191291 A,2016-06-23,CONFIGURATION OF ACCESS POINTS IN A COMMUNICATION NETWORK,"Network components can be configured in order to allow multiple communication devices of transient users, such as hotel guests, to automatically connect to the network infrastructure. A device of the user may specify network access information that is known by all of the user's devices to configuration functionality that in turn configures the network components, such as one or more wireless access points in order to advertise the network details that are already known by the user's multiple devices.",SOLUTIONINC LTD,CURRIE JAMES RANDOLPH;;LANDRY MARK PHILIP;;FEILD CHARLES ARTHUR TAYLOR;;SMALL KEITH MACPHERSON,SOLUTIONINC (2016-07-11),https://lens.org/161-219-200-751-410,Patent Application,yes,3,9,1,1,0,H04L63/0815;;H04W48/02;;H04W12/06;;H04W84/12;;H04W24/02;;H04W88/08;;H04W12/35;;H04W12/06;;H04L12/4675;;H04W24/02;;H04W48/02;;H04L63/0815;;H04W84/12;;H04W12/35,H04W76/02;;H04L12/46;;H04W8/24;;H04W12/06,,0,0,,,,DISCONTINUED
