"#",Jurisdiction,Kind,Display Key,Lens ID,Publication Date,Publication Year,Application Number,Application Date,Priority Numbers,Earliest Priority Date,Title,Abstract,Applicants,Inventors,Owners,URL,Document Type,Has Full Text,Cites Patent Count,Cited by Patent Count,Simple Family Size,Extended Family Size,Sequence Count,CPC Classifications,IPCR Classifications,US Classifications,NPL Citation Count,NPL Resolved Citation Count,NPL Resolved Lens ID(s),NPL Resolved External ID(s),NPL Citations,Legal Status
63,EP,A1,EP 3458294 A1,192-621-573-751-587,2019-03-27,2019,EP 17711642 A,2017-03-16,GB 201608745 A;;GB 201621968 A;;EP 2017056310 W,2016-05-18,DRIVE CONFIGURATIONS FOR SKID STEERED VEHICLES,,QINETIQ LTD,FLAXMAN ROBERT JOHN BONNER,,https://lens.org/192-621-573-751-587,Patent Application,yes,0,0,22,22,0,B60K6/48;;B60K23/04;;B62D11/14;;B60W10/20;;F16H48/36;;B60K2023/043;;F16H2048/364;;B60K6/485;;B60W10/04;;B60W10/06;;B60W10/08;;B60W20/00;;B60W30/20;;B60K2006/4816;;B60W2030/206;;Y02T10/62;;B60K6/48;;B60K6/485;;B60K17/16;;B60K23/04;;B60K2006/4816;;B60K2023/043;;B60W10/04;;B60W10/06;;B60W10/08;;B60W10/20;;B60W20/00;;B60W20/13;;B60W20/40;;B60W30/20;;B60W2030/206;;B62D11/14;;B62D11/16;;B62D11/183;;F16H48/36;;F16H2048/364;;B60W20/13;;B60K6/48;;B60K17/16;;B60K23/04;;B60W10/20;;B60W20/40;;B62D11/14;;F16H48/36;;F16H2048/364;;B60K17/16;;B60K23/04;;B60K2006/4816;;B60K2023/043;;B62D11/16;;B62D11/183;;F16H48/36,B60K6/48;;B60K17/16;;B60K23/04;;B60W10/20;;B60W20/10;;B60W20/13;;B60W20/40;;B62D11/14;;F16H48/36,,0,0,,,,ACTIVE
64,AU,B2,AU 2015/261762 B2,071-525-242-263-59X,2019-09-12,2019,AU 2015/261762 A,2015-05-22,GB 201409177 A;;EP 2015061440 W,2014-05-23,An electric motor,"An electric motor comprising: a stator comprising a plurality of circumferentially distributed drive elements for causing an electromagnetic driving force to be applied to a rotor of the electric motor in use, wherein each drive element comprises a wire extending around a metal core to define a plurality of coils for magnetizing the metal core when current flows in the coils, and wherein at least one space exists between the metal core of each respective drive element and the coils around it; and cooling means for transferring heat away from the drive elements; wherein each said drive element further comprises a heat conductor comprising a plurality of mutually electrically isolated metallic elements located in the or each respective space between the metal core thereof and the coils around it, for transferring heat from the coils to the cooling means.",QINETIQ LTD,FLAXMAN ROBERT JOHN BONNER,,https://lens.org/071-525-242-263-59X,Granted Patent,no,3,0,14,14,0,H02K3/18;;H02K9/227;;H02K9/223;;H02K3/18;;H02K9/223;;H02K9/227;;H02K3/18;;H02K3/02;;H02K9/227;;H02K9/223;;H02K3/18;;H02K9/223;;H02K9/227;;H02K5/203,H02K9/22,,0,0,,,,ACTIVE
65,WO,A1,WO 2017/198356 A1,128-958-478-542-325,2017-11-23,2017,EP 2017056310 W,2017-03-16,GB 201608745 A;;GB 201621968 A,2016-05-18,DRIVE CONFIGURATIONS FOR SKID STEERED VEHICLES,"A drive configuration (10B) for a skid steered vehicle comprises first and second torque outputs (14 L , 14 R ) coupled by a differential (13) and in a torque connection with first and second electric motors (12 L , 12 R ), the differential being configured to mechanically transfer power across itself; and a mechanical power splitter (48 L ) having a first torque transfer feature (54 L ) in a torque connection with a combustion engine (35), a second torque transfer feature (50 L ) in a torque connection with a respective additional electric motor (52 L ) and a third torque transfer feature (49 L ) in a torque connection with at least one of the first and second torque outputs (14 L ) of the drive configuration, wherein torque output from the or each said mechanical power splitter (48, 48 R ) in use is dependent on torques generated by the combustion engine (35) and the associated additional electric motor (52 L ).",QINETIQ LTD,FLAXMAN ROBERT JOHN BONNER,,https://lens.org/128-958-478-542-325,Patent Application,yes,7,6,22,22,0,B60K6/48;;B60K23/04;;B62D11/14;;B60W10/20;;F16H48/36;;B60K2023/043;;F16H2048/364;;B60K6/485;;B60W10/04;;B60W10/06;;B60W10/08;;B60W20/00;;B60W30/20;;B60K2006/4816;;B60W2030/206;;Y02T10/62;;B60K6/48;;B60K6/485;;B60K17/16;;B60K23/04;;B60K2006/4816;;B60K2023/043;;B60W10/04;;B60W10/06;;B60W10/08;;B60W10/20;;B60W20/00;;B60W20/13;;B60W20/40;;B60W30/20;;B60W2030/206;;B62D11/14;;B62D11/16;;B62D11/183;;F16H48/36;;F16H2048/364;;B60W20/13;;B60K6/48;;B60K17/16;;B60K23/04;;B60W10/20;;B60W20/40;;B62D11/14;;F16H48/36;;F16H2048/364;;B60K17/16;;B60K23/04;;B60K2006/4816;;B60K2023/043;;B62D11/16;;B62D11/183;;F16H48/36,B60K6/48;;B60K17/16;;B60K23/04;;B60W10/20;;B60W20/10;;B60W20/13;;B60W20/40;;B62D11/14;;F16H48/36,,0,0,,,,PENDING
66,DE,D1,DE 69329627 D1,196-379-932-482-36X,2000-12-07,2000,DE 69329627 T,1993-12-02,US 99107492 A,1992-12-09,Fernsehprogrammverteilsystem,"A novel advanced set top terminal capable of digital decompression, menu generation, interactivity and other advanced functional capabilities for use in a television program delivery system (200) is described. The invention relates to methods and apparatus for upgrading existing set top terminals (220) to provide menu generation capability and advanced functional capabilities. The invention is particularly useful in television program delivery systems (200) with hundreds of channels of programming, providing (i) menu driven program selection through the addition of an upgrade module (300) or menu generation card and (ii) advanced functional capabilities using a set of hardware upgrades (e.g., 130) and/or an expansion card. Specifically, the invention is an upgradeable system that supports advanced set top functionality through the use of internal software, hardware upgrades, an upgrade module and/or expansion cards. The upgraded hardware generally includes a microprocessor, various input/output ports (e.g., 308), processing circuitry (e.g., 108) and memory (e.g., 116). The invention results in an upgraded set top terminal that supports: menu generation; picture-on-picture displays; program catalogue services; interactive services; telephone caller identification; digital audio reception; VCR control; HDTV reception; and backyard satellite system interoperability, among other features and capabilities.",DISCOVERY COMMUNICAT INC,HENDRICKS JOHN;;BONNER ALFRED,"COMCAST IP HOLDINGS I, LLC, WILMINGTON, DEL., US (2011-01-05);;SEDNA PATENT SERVICES, LLC, PHILADELPHIA, PA., US (2005-05-04)",https://lens.org/196-379-932-482-36X,Granted Patent,no,0,0,375,680,0,H04H20/02;;H04H20/06;;H04H20/10;;H04H20/42;;H04H20/78;;H04H20/79;;H04H20/95;;H04H60/04;;H04H60/13;;H04H60/22;;H04H60/23;;H04H60/39;;H04H60/47;;H04H60/66;;H04H60/72;;H04H60/74;;H04H60/94;;H04H60/96;;H04H60/97;;H04H2201/70;;H04M1/57;;H04N5/445;;H04N5/44504;;H04N5/45;;H04N5/602;;H04N7/088;;H04N7/0882;;H04N7/0884;;H04N7/0887;;H04N7/10;;H04N7/102;;H04N7/163;;H04N7/165;;H04N7/173;;H04N7/17318;;H04N7/17336;;H04N7/17354;;H04N21/2181;;H04N21/21815;;H04N21/2187;;H04N21/2221;;H04N21/235;;H04N21/23608;;H04N21/2362;;H04N21/2381;;H04N21/2389;;H04N21/252;;H04N21/2543;;H04N21/258;;H04N21/25891;;H04N21/26208;;H04N21/26283;;H04N21/2668;;H04N21/4181;;H04N21/4184;;H04N21/42204;;H04N21/42653;;H04N21/4312;;H04N21/4314;;H04N21/4316;;H04N21/4331;;H04N21/4344;;H04N21/4345;;H04N21/435;;H04N21/4385;;H04N21/44204;;H04N21/44222;;H04N21/443;;H04N21/4532;;H04N21/454;;H04N21/4622;;H04N21/4668;;H04N21/47;;H04N21/472;;H04N21/47211;;H04N21/47214;;H04N21/4755;;H04N21/478;;H04N21/4786;;H04N21/4788;;H04N21/482;;H04N21/4821;;H04N21/64307;;H04N21/6543;;H04N21/6547;;H04N21/812;;H04N21/8146;;H04N21/8166;;H04N21/8173;;H04N21/8586;;H04H20/86;;H04N21/42206;;H04N21/426;;H04N7/16;;H04N21/44222;;H04N21/4786;;H04N21/26283;;H04N21/4532;;H04N21/26208;;H04N7/17354;;H04N21/23608;;H04N21/8586;;H04N21/4668;;H04N21/4788;;H04N21/4345;;H04H60/72;;H04N21/25891;;H04N21/42653;;H04N21/6543;;H04N21/44204;;H04N21/235;;H04N21/4755;;H04H20/42;;H04N21/2181;;H04N21/4331;;H04N21/8166;;H04H60/47;;H04H2201/70;;H04N21/4385;;H04H60/22;;H04N21/2362;;H04N21/478;;H04N7/10;;H04N21/258;;H04N7/173;;H04N5/445;;H04N21/435;;H04N21/472;;H04H60/66;;H04H60/94;;H04N21/4181;;H04H20/78;;H04N21/4314;;H04M1/57;;H04N21/44222;;H04N21/812;;H04N21/8173;;H04H60/13;;H04N21/4184;;H04N21/4344;;H04H20/79;;H04H20/95;;H04N7/0884;;H04N21/252;;H04H20/06;;H04N21/2221;;H04N21/42204;;H04N21/47;;H04H60/23;;H04N7/0882;;H04N7/088;;H04N7/17318;;H04H60/39;;H04H60/96;;H04N21/2543;;H04N7/102;;H04N21/47214;;H04N7/0887;;H04N21/2381;;H04N21/2668;;H04N21/47211;;H04N5/45;;H04N21/21815;;H04H60/04;;H04H60/74;;H04N5/44504;;H04N7/17336;;H04N21/4312;;H04N21/443;;H04N7/163;;H04N21/454;;H04N21/4622;;H04N21/6547;;H04N21/8146;;H04H60/97;;H04N21/482;;H04N5/602;;H04N21/2187;;H04N21/2389;;H04N7/165;;H04N21/64307;;H04H20/10;;H04N21/4821;;H04H20/02;;H04N21/4316;;H04H20/86;;H04N21/426;;H04N21/42206,G06Q30/00;;G06F15/00;;G06F17/00;;G06F17/30;;G08C23/04;;H03J9/00;;H04B1/06;;H04H20/42;;H04H20/78;;H04H20/79;;H04H20/86;;H04H20/95;;H04H60/13;;H04H60/22;;H04H60/23;;H04H60/31;;H04H60/39;;H04H60/47;;H04H60/66;;H04H60/72;;H04H60/74;;H04H60/94;;H04H60/96;;H04H60/97;;H04J3/00;;H04L9/32;;H04L29/12;;H04M1/57;;H04N/;;H04N5/00;;H04N5/44;;H04N5/445;;H04N5/45;;H04N5/60;;H04N7/025;;H04N7/08;;H04N7/088;;H04N7/10;;H04N7/12;;H04N7/14;;H04N7/15;;H04N7/16;;H04N7/173;;H04N7/24;;H04N17/00;;H04N21/218;;H04N21/2187;;H04N21/222;;H04N21/235;;H04N21/236;;H04N21/2362;;H04N21/2381;;H04N21/2389;;H04N21/25;;H04N21/2543;;H04N21/258;;H04N21/262;;H04N21/2668;;H04N21/418;;H04N21/422;;H04N21/426;;H04N21/431;;H04N21/433;;H04N21/434;;H04N21/435;;H04N21/4385;;H04N21/442;;H04N21/443;;H04N21/45;;H04N21/454;;H04N21/462;;H04N21/466;;H04N21/47;;H04N21/472;;H04N21/475;;H04N21/478;;H04N21/4786;;H04N21/4788;;H04N21/482;;H04N21/643;;H04N21/6543;;H04N21/6547;;H04N21/81;;H04N21/858,,0,0,,,,EXPIRED
67,DE,D1,DE 69323560 D1,000-516-075-324-024,1999-03-25,1999,DE 69323560 T,1993-12-02,US 99107492 A;;US 9311617 W,1992-12-09,OPERATIONSZENTRALE FÜR EIN FERNSEHPROGRAMMPAKETIERUNGS- UND VERSORGUNGSSYSTEM,"A novel advanced set top terminal capable of digital decompression, menu generation, interactivity and other advanced functional capabilities for use in a television program delivery system (200) is described. The invention relates to methods and apparatus for upgrading existing set top terminals (220) to provide menu generation capability and advanced functional capabilities. The invention is particularly useful in television program delivery systems (200) with hundreds of channels of programming, providing (i) menu driven program selection through the addition of an upgrade module (300) or menu generation card and (ii) advanced functional capabilities using a set of hardware upgrades (e.g., 130) and/or an expansion card. Specifically, the invention is an upgradeable system that supports advanced set top functionality through the use of internal software, hardware upgrades, an upgrade module and/or expansion cards. The upgraded hardware generally includes a microprocessor, various input/output ports (e.g., 308), processing circuitry (e.g., 108) and memory (e.g., 116). The invention results in an upgraded set top terminal that supports: menu generation; picture-on-picture displays; program catalogue services; interactive services; telephone caller identification; digital audio reception; VCR control; HDTV reception; and backyard satellite system interoperability, among other features and capabilities.",DISCOVERY COMMUNICAT INC,HENDRICKS JOHN;;BONNER ALFRED,"COMCAST IP HOLDINGS I, LLC, WILMINGTON, DEL., US (2011-01-05);;SEDNA PATENT SERVICES, LLC, PHILADELPHIA, PA., US (2005-05-04)",https://lens.org/000-516-075-324-024,Granted Patent,no,0,0,375,680,0,H04H20/02;;H04H20/06;;H04H20/10;;H04H20/42;;H04H20/78;;H04H20/79;;H04H20/95;;H04H60/04;;H04H60/13;;H04H60/22;;H04H60/23;;H04H60/39;;H04H60/47;;H04H60/66;;H04H60/72;;H04H60/74;;H04H60/94;;H04H60/96;;H04H60/97;;H04H2201/70;;H04M1/57;;H04N5/445;;H04N5/44504;;H04N5/45;;H04N5/602;;H04N7/088;;H04N7/0882;;H04N7/0884;;H04N7/0887;;H04N7/10;;H04N7/102;;H04N7/163;;H04N7/165;;H04N7/173;;H04N7/17318;;H04N7/17336;;H04N7/17354;;H04N21/2181;;H04N21/21815;;H04N21/2187;;H04N21/2221;;H04N21/235;;H04N21/23608;;H04N21/2362;;H04N21/2381;;H04N21/2389;;H04N21/252;;H04N21/2543;;H04N21/258;;H04N21/25891;;H04N21/26208;;H04N21/26283;;H04N21/2668;;H04N21/4181;;H04N21/4184;;H04N21/42204;;H04N21/42653;;H04N21/4312;;H04N21/4314;;H04N21/4316;;H04N21/4331;;H04N21/4344;;H04N21/4345;;H04N21/435;;H04N21/4385;;H04N21/44204;;H04N21/44222;;H04N21/443;;H04N21/4532;;H04N21/454;;H04N21/4622;;H04N21/4668;;H04N21/47;;H04N21/472;;H04N21/47211;;H04N21/47214;;H04N21/4755;;H04N21/478;;H04N21/4786;;H04N21/4788;;H04N21/482;;H04N21/4821;;H04N21/64307;;H04N21/6543;;H04N21/6547;;H04N21/812;;H04N21/8146;;H04N21/8166;;H04N21/8173;;H04N21/8586;;H04H20/86;;H04N21/42206;;H04N21/426;;H04N7/16;;H04N21/44222;;H04N21/4786;;H04N21/26283;;H04N21/4532;;H04N21/26208;;H04N7/17354;;H04N21/23608;;H04N21/8586;;H04N21/4668;;H04N21/4788;;H04N21/4345;;H04H60/72;;H04N21/25891;;H04N21/42653;;H04N21/6543;;H04N21/44204;;H04N21/235;;H04N21/4755;;H04H20/42;;H04N21/2181;;H04N21/4331;;H04N21/8166;;H04H60/47;;H04H2201/70;;H04N21/4385;;H04H60/22;;H04N21/2362;;H04N21/478;;H04N7/10;;H04N21/258;;H04N7/173;;H04N5/445;;H04N21/435;;H04N21/472;;H04H60/66;;H04H60/94;;H04N21/4181;;H04H20/78;;H04N21/4314;;H04M1/57;;H04N21/44222;;H04N21/812;;H04N21/8173;;H04H60/13;;H04N21/4184;;H04N21/4344;;H04H20/79;;H04H20/95;;H04N7/0884;;H04N21/252;;H04H20/06;;H04N21/2221;;H04N21/42204;;H04N21/47;;H04H60/23;;H04N7/0882;;H04N7/088;;H04N7/17318;;H04H60/39;;H04H60/96;;H04N21/2543;;H04N7/102;;H04N21/47214;;H04N7/0887;;H04N21/2381;;H04N21/2668;;H04N21/47211;;H04N5/45;;H04N21/21815;;H04H60/04;;H04H60/74;;H04N5/44504;;H04N7/17336;;H04N21/4312;;H04N21/443;;H04N7/163;;H04N21/454;;H04N21/4622;;H04N21/6547;;H04N21/8146;;H04H60/97;;H04N21/482;;H04N5/602;;H04N21/2187;;H04N21/2389;;H04N7/165;;H04N21/64307;;H04H20/10;;H04N21/4821;;H04H20/02;;H04N21/4316;;H04H20/86;;H04N21/426;;H04N21/42206,G06Q30/00;;G06F15/00;;G06F17/00;;G06F17/30;;G08C23/04;;H03J9/00;;H04B1/06;;H04H20/42;;H04H20/78;;H04H20/79;;H04H20/86;;H04H20/95;;H04H60/13;;H04H60/22;;H04H60/23;;H04H60/31;;H04H60/39;;H04H60/47;;H04H60/66;;H04H60/72;;H04H60/74;;H04H60/94;;H04H60/96;;H04H60/97;;H04J3/00;;H04L9/32;;H04L29/12;;H04M1/57;;H04N/;;H04N5/00;;H04N5/44;;H04N5/445;;H04N5/45;;H04N5/60;;H04N7/025;;H04N7/08;;H04N7/088;;H04N7/10;;H04N7/12;;H04N7/14;;H04N7/15;;H04N7/16;;H04N7/173;;H04N7/24;;H04N17/00;;H04N21/218;;H04N21/2187;;H04N21/222;;H04N21/235;;H04N21/236;;H04N21/2362;;H04N21/2381;;H04N21/2389;;H04N21/25;;H04N21/2543;;H04N21/258;;H04N21/262;;H04N21/2668;;H04N21/418;;H04N21/422;;H04N21/426;;H04N21/431;;H04N21/433;;H04N21/434;;H04N21/435;;H04N21/4385;;H04N21/442;;H04N21/443;;H04N21/45;;H04N21/454;;H04N21/462;;H04N21/466;;H04N21/47;;H04N21/472;;H04N21/475;;H04N21/478;;H04N21/4786;;H04N21/4788;;H04N21/482;;H04N21/643;;H04N21/6543;;H04N21/6547;;H04N21/81;;H04N21/858,,0,0,,,,EXPIRED
68,AU,B2,AU 2017/265390 B2,049-684-159-945-005,2022-12-01,2022,AU 2017/265390 A,2017-03-16,GB 201608745 A;;GB 201621968 A;;EP 2017056310 W,2016-05-18,Drive configurations for skid steered vehicles,A drive configuration (10B) for a skid steered vehicle comprises first and second torque outputs (14,QINETIQ LTD,FLAXMAN ROBERT JOHN BONNER,,https://lens.org/049-684-159-945-005,Granted Patent,no,1,0,22,22,0,B60K6/48;;B60K23/04;;B62D11/14;;B60W10/20;;F16H48/36;;B60K2023/043;;F16H2048/364;;B60K6/485;;B60W10/04;;B60W10/06;;B60W10/08;;B60W20/00;;B60W30/20;;B60K2006/4816;;B60W2030/206;;Y02T10/62;;B60K6/48;;B60K6/485;;B60K17/16;;B60K23/04;;B60K2006/4816;;B60K2023/043;;B60W10/04;;B60W10/06;;B60W10/08;;B60W10/20;;B60W20/00;;B60W20/13;;B60W20/40;;B60W30/20;;B60W2030/206;;B62D11/14;;B62D11/16;;B62D11/183;;F16H48/36;;F16H2048/364;;B60W20/13;;B60K6/48;;B60K17/16;;B60K23/04;;B60W10/20;;B60W20/40;;B62D11/14;;F16H48/36;;F16H2048/364;;B60K17/16;;B60K23/04;;B60K2006/4816;;B60K2023/043;;B62D11/16;;B62D11/183;;F16H48/36,B60K6/48;;B60K17/16;;B60K23/04;;B60W10/20;;B60W20/10;;B60W20/13;;B60W20/40;;B62D11/14;;F16H48/36,,0,0,,,,ACTIVE
69,EP,A3,EP 3763555 A3,143-433-478-235-319,2021-05-05,2021,EP 20193200 A,2017-03-16,GB 201608745 A;;GB 201621968 A;;EP 17711642 A;;EP 2017056310 W,2016-05-18,DRIVE CONFIGURATIONS FOR SKID STEERED VEHICLES,"A drive configuration (10B) for a skid steered vehicle comprises first and second torque outputs (14 L , 14 R ) coupled by a differential (13) and in a torque connection with first and second electric motors (12 L , 12 R ), the differential being configured to mechanically transfer power across itself; and a mechanical power splitter (48 L ) having a first torque transfer feature (54 L ) in a torque connection with a combustion engine (35), a second torque transfer feature (50 L ) in a torque connection with a respective additional electric motor (52 L ) and a third torque transfer feature (49 L ) in a torque connection with at least one of the first and second torque outputs (14 L ) of the drive configuration, wherein torque output from the or each said mechanical power splitter (48, 48 R ) in use is dependent on torques generated by the combustion engine (35) and the associated additional electric motor (52 L ).
",QINETIQ LTD,FLAXMAN ROBERT JOHN BONNER,,https://lens.org/143-433-478-235-319,Search Report,yes,5,0,22,22,0,B60K6/48;;B60K23/04;;B62D11/14;;B60W10/20;;F16H48/36;;B60K2023/043;;F16H2048/364;;B60K6/485;;B60W10/04;;B60W10/06;;B60W10/08;;B60W20/00;;B60W30/20;;B60K2006/4816;;B60W2030/206;;Y02T10/62;;B60K6/48;;B60K6/485;;B60K17/16;;B60K23/04;;B60K2006/4816;;B60K2023/043;;B60W10/04;;B60W10/06;;B60W10/08;;B60W10/20;;B60W20/00;;B60W20/13;;B60W20/40;;B60W30/20;;B60W2030/206;;B62D11/14;;B62D11/16;;B62D11/183;;F16H48/36;;F16H2048/364;;B60W20/13;;B60K6/48;;B60K17/16;;B60K23/04;;B60W10/20;;B60W20/40;;B62D11/14;;F16H48/36;;F16H2048/364;;B60K17/16;;B60K23/04;;B60K2006/4816;;B60K2023/043;;B62D11/16;;B62D11/183;;F16H48/36,B60K6/48;;B60K17/16;;B60K23/04;;B60W10/20;;B60W20/10;;B60W20/13;;B60W20/40;;B62D11/14;;F16H48/36,,0,0,,,,PENDING
70,EP,A1,EP 3458299 A1,171-793-804-563-583,2019-03-27,2019,EP 17711172 A,2017-03-16,GB 201608753 A;;EP 2017056313 W,2016-05-18,A DIFFERENTIAL,,QINETIQ LTD,FLAXMAN ROBERT JOHN BONNER,,https://lens.org/171-793-804-563-583,Patent Application,yes,0,0,10,10,0,B60K17/046;;B60K17/12;;B60K17/16;;B60K23/04;;B60K2023/043;;Y02T10/62;;B60K17/046;;B60K17/12;;B60K17/16;;B60K23/04;;B60K2023/043;;B60Y2400/73;;B60Y2400/80;;B60K17/16;;B60K17/165;;B60K23/04;;B60K2023/043;;B60L2240/423;;B60Y2400/73;;F16H3/72;;F16H48/10;;F16H48/36;;F16H2048/104;;F16H2048/106;;F16H2048/364;;B60Y2400/804,B60K17/04;;B60K17/12;;B60K17/16;;B60K23/04,,0,0,,,,DISCONTINUED
71,CA,A1,CA 3022903 A1,178-320-224-724-656,2017-11-23,2017,CA 3022903 A,2017-03-16,GB 201608753 A;;EP 2017056313 W,2016-05-18,A DIFFERENTIAL,"A differential (10) comprising: a left-side planetary gear set (12L) having a sun gear (16 L) configured to receive rotational drive input from a drive source (20), a ring gear (22 L) in a torque connection with an electric motor (26) and a carrier gear (14 L) configured to be operatively coupled with a left-side vehicle drive member (30 L) in a torque connection; a right-side planetary gear set (12 R) having a sun gear (16 R) configured to receive rotational drive input from the drive source (20), a ring gear (22 R) in a torque connection with the electric motor (26) and a carrier gear (14 R) configured to be operatively coupled with a right-side vehicle drive member (30 R) in a torque connection; wherein the sun gears (16L, 16 R) of the left and right side planetary gear sets (12 L,12 R) are rotationally fixed relative to each other and, in use, the amount of power transferred between the drive source (20) and each of the respective drive members (30 L, 30 R) can be selectively controlled by operating the electric motor (26) to drive or apply torque to the ring gears (22 L, 22 R) in opposite directions.",QINETIQ LTD,FLAXMAN ROBERT JOHN BONNER,,https://lens.org/178-320-224-724-656,Patent Application,no,0,0,10,10,0,B60K17/046;;B60K17/12;;B60K17/16;;B60K23/04;;B60K2023/043;;Y02T10/62;;B60K17/046;;B60K17/12;;B60K17/16;;B60K23/04;;B60K2023/043;;B60Y2400/73;;B60Y2400/80;;B60K17/16;;B60K17/165;;B60K23/04;;B60K2023/043;;B60L2240/423;;B60Y2400/73;;F16H3/72;;F16H48/10;;F16H48/36;;F16H2048/104;;F16H2048/106;;F16H2048/364;;B60Y2400/804,B60K17/04;;B60K17/12;;B60K17/16;;B60K23/04,,0,0,,,,PENDING
72,US,B2,US 11712956 B2,017-241-407-527-686,2023-08-01,2023,US 202117390522 A,2021-07-30,US 202117390522 A;;GB 201618478 A;;US 201916346729 A;;EP 2017071948 W,2016-11-02,Drive configuration,"Some embodiments are directed to a drive configuration for a skid-steered vehicle that has a pair of traction motors for rotationally driving opposite outputs of the drive configuration. The traction motors are operatively connected to the outputs via respective gearing arrangements for selectively varying gear reduction between each of the traction motors and the corresponding output. The drive configuration also has a steer differential in a torque connection with the first and second outputs of the drive configuration. The drive configuration additional has a steer motor operatively connected to the steer differential for selectively varying the rotational speed of the first and second outputs in use. Also, the traction and steer motors define a volume in which the gearing arrangements and steering differential are at least partially located.",QINETIQ LTD,FLAXMAN ROBERT JOHN BONNER,QINETIQ LIMITED (2019-06-12),https://lens.org/017-241-407-527-686,Granted Patent,yes,24,0,20,20,0,B60K1/02;;B60K7/0007;;B60K17/046;;B60K17/08;;B62D11/04;;F16H48/06;;B60K2007/0046;;B60Y2200/24;;B60Y2200/25;;B60Y2200/90;;B62D11/16;;B60K1/02;;B60K7/0007;;B60Y2200/24;;B60Y2200/90;;B60Y2200/25;;B60Y2400/85;;B62D11/04;;B62D11/14;;B60K17/046;;B62D11/16;;B60K17/08;;F16H2048/364;;B60K2007/0046;;F16H48/06;;B60L15/2036;;B60K6/445;;B62D11/04;;B60K1/02;;B60K17/046;;B60K17/08;;B60K7/0007;;B60K2007/0046;;B60Y2200/24;;B60Y2200/25;;B60Y2200/90;;B60K1/02;;B60K6/445;;B60K17/08;;B60L15/2036;;B60Y2200/25;;B60Y2400/85;;B62D11/14;;F16H2048/364;;B60K17/046,B60K6/445;;B60K1/02;;B60K17/04;;B60K17/08;;B60L15/20;;B62D11/14;;F16H48/36,,2,0,,,"International Search Report and Written Opinion for PCT Patent App. No. PCT/EP2017/071948 (dated Nov. 13, 2017).;;Search Report for GB Patent App. No. 1618478.0 (dated Jul. 3, 2017).",ACTIVE
73,AU,A1,AU 2017/265391 A1,021-769-836-462-630,2018-11-15,2018,AU 2017/265391 A,2017-03-16,GB 201608753 A;;EP 2017056313 W,2016-05-18,A differential,A differential (10) comprising: a left-side planetary gear set (12,QINETIQ LTD,FLAXMAN ROBERT JOHN BONNER,,https://lens.org/021-769-836-462-630,Patent Application,no,0,0,10,10,0,B60K17/046;;B60K17/12;;B60K17/16;;B60K23/04;;B60K2023/043;;Y02T10/62;;B60K17/046;;B60K17/12;;B60K17/16;;B60K23/04;;B60K2023/043;;B60Y2400/73;;B60Y2400/80;;B60K17/16;;B60K17/165;;B60K23/04;;B60K2023/043;;B60L2240/423;;B60Y2400/73;;F16H3/72;;F16H48/10;;F16H48/36;;F16H2048/104;;F16H2048/106;;F16H2048/364;;B60Y2400/804,B60K17/04;;B60K17/12;;B60K17/16;;B60K23/04,,0,0,,,,DISCONTINUED
74,CA,C,CA 3042563 C,033-111-038-008-382,2023-11-07,2023,CA 3042563 A,2017-09-01,GB 201618478 A;;EP 2017071948 W,2016-11-02,DRIVE CONFIGURATION,"A drive configuration for a skid-steered vehicle comprising: a pair of traction motors (102) for rotationally driving opposite outputs of the drive configuration, the traction motors being operatively connected to the outputs (113) via respective gearing arrangements (104) for selectively varying gear reduction between each of the traction motors and the corresponding output; a steer differential (110) in a torque connection with the first and second outputs of the drive configuration; and a steer motor (106) operatively connected to the steer differential for selectively varying the rotational speed of the first and second outputs in use; wherein the traction and steer motors define a volume in which the gearing arrangements and steering differential are at least partially located.",QINETIQ LTD,FLAXMAN ROBERT JOHN BONNER,,https://lens.org/033-111-038-008-382,Granted Patent,no,0,0,20,20,0,B60K1/02;;B60K7/0007;;B60K17/046;;B60K17/08;;B62D11/04;;F16H48/06;;B60K2007/0046;;B60Y2200/24;;B60Y2200/25;;B60Y2200/90;;B62D11/16;;B60K1/02;;B60K7/0007;;B60Y2200/24;;B60Y2200/90;;B60Y2200/25;;B60Y2400/85;;B62D11/04;;B62D11/14;;B60K17/046;;B62D11/16;;B60K17/08;;F16H2048/364;;B60K2007/0046;;F16H48/06;;B60L15/2036;;B60K6/445;;B62D11/04;;B60K1/02;;B60K17/046;;B60K17/08;;B60K7/0007;;B60K2007/0046;;B60Y2200/24;;B60Y2200/25;;B60Y2200/90;;B60K1/02;;B60K6/445;;B60K17/08;;B60L15/2036;;B60Y2200/25;;B60Y2400/85;;B62D11/14;;F16H2048/364;;B60K17/046,B60K1/02;;B60K7/00;;B60K17/04;;B60K17/08;;B62D11/04;;F16H48/06,,0,0,,,,PENDING
